schema_version,poll_id,request_started_at_utc,observed_at_utc,room_id,machine_type,machine_id,raw_lmc_status,server_timestamp_raw,machine_report_time_raw,remaining_min_raw,report_age_seconds,adjusted_remaining_seconds,display_minutes_left,website_state,interpretation_note
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170050,72000000,2026-09-23 00:03:01,2026-09-22 21:26:02,29,9419.0,-7679.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170052,72000000,2026-09-23 00:03:01,2026-09-22 21:27:37,29,9324.0,-7584.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170078,72000000,2026-09-23 00:03:01,2026-09-22 21:29:00,29,9241.0,-7501.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170084,72000000,2026-09-23 00:03:01,2026-09-22 07:02:40,29,61221.0,-59481.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170068,72000000,2026-09-23 00:03:01,2026-09-22 22:20:28,29,6153.0,-4413.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170072,72000000,2026-09-23 00:03:01,2026-09-22 22:23:09,29,5992.0,-4252.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,20483408,72000000,2026-09-23 00:03:01,2024-12-20 00:43:32,0,55466369.0,-55466369.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,washers,50170055,72000000,2026-09-23 00:03:01,2026-09-22 22:58:37,29,3864.0,-2124.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170058,72000000,2026-09-23 00:03:01,2026-09-12 03:29:03,46,938038.0,-935278.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170061,72000000,2026-09-23 00:03:01,2026-09-22 22:55:19,46,4062.0,-1302.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170081,72000000,2026-09-23 00:03:01,2026-09-22 22:55:35,46,4046.0,-1286.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170060,52000000,2026-09-23 00:03:01,2026-09-22 22:10:55,23,6726.0,-5346.0,,Available,website fallback: report over 1 hour old
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170087,52000000,2026-09-23 00:03:01,2026-09-22 22:12:10,23,6651.0,-5271.0,,Available,website fallback: report over 1 hour old
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170064,72000000,2026-09-23 00:03:01,2026-09-22 07:01:55,46,61266.0,-58506.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170065,72000000,2026-09-23 00:03:01,2026-09-22 22:14:28,46,6513.0,-3753.0,,Available,website maps this code to Available
1,6185e43e-36ef-4061-9e2a-a107573dc9b9,2026-09-23T00:03:01.302+00:00,2026-09-23T00:03:01.481+00:00,21072-30059,dryers,50170059,52000000,2026-09-23 00:03:01,2026-09-22 22:15:07,23,6474.0,-5094.0,,Available,website fallback: report over 1 hour old
